"id","driverId","corridorId","originHubId","destinationHubId","originName","originLat","originLng","destName","destLat","destLng","departureTime","totalSeats","availableSeats","vehicleType","helmetProvided","contribution","notes","status","originSequence","destinationSequence"
"90e5fb72-6b73-4a7d-89db-807450802cff","687e3195-2599-427f-a4e3-990ead4c2985","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-01T02:15:00.000Z","2","1","car","false","33","Pickup near the hub","CANCELLED","9","12"
"c8f08fc3-85c4-499c-bb08-e66706f016cc","e977337e-9b7d-4b79-9851-7a31a276eaf5","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-09-02T12:00:00.000Z","1","0","bike","true","6","","COMPLETED","13","3"
"062a50c8-aa8a-4e36-966f-477f8b951151","7833fb03-c858-4574-92d0-cb72030a18eb","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-09-03T02:15:00.000Z","2","0","car","false","40","","COMPLETED","4","12"
"39fa3a1d-0a1f-4ef7-858e-ce1a86d7d2d4","71cd4f7b-3e01-44d7-9657-d28c4544f992","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-04T12:00:00.000Z","3","1","car","false","32","","COMPLETED","13","1"
"8a9ed57b-70ff-4e43-a629-53be62651cda","bfe5c77b-945d-47a5-81f7-7ae8e1ff5d5b","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-09-05T02:15:00.000Z","1","1","scooty","true","27","Morning campus commute","COMPLETED","6","12"
"cb98608d-b402-4d24-a454-26d35304ad9b","5def974b-b8b4-4ef7-8825-5a50ee6710cd","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-09-06T12:00:00.000Z","2","0","car","false","73","Please arrive five minutes early","COMPLETED","13","9"
"307ad082-3678-4ce1-b714-bc574a997f63","772a4089-be1c-415b-9115-5af745dcbd7e","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-09-07T02:15:00.000Z","1","0","bike","true","4","","CANCELLED","5","12"
"553ee3c5-fb7e-4dfd-8824-5693f54f26bf","04bfe73e-1142-4d3f-8bbf-57dbee041dd2","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-09-08T12:00:00.000Z","4","1","car","false","22","Please arrive five minutes early","COMPLETED","13","11"
"2419322b-9919-468e-a5ed-4889ec3bba1f","0234ea7e-b8a5-4a4f-8b12-eb48fefff06e","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-09-09T02:15:00.000Z","1","0","bike","true","13","Morning campus commute","CANCELLED","8","12"
"42a1981a-e7eb-43d3-b291-980286febec3","2e0f5d10-9fa3-4578-9046-adc52e9f52d6","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-09-10T12:00:00.000Z","1","0","bike","false","2","","SCHEDULED","13","4"
"c09210db-df91-4535-8213-415977698bdd","29bb8b65-a83a-4f6b-b7c4-0a86fd9b82a1","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-09-11T02:15:00.000Z","1","0","bike","true","22","Pickup near the hub","COMPLETED","5","12"
"a3a39890-4ced-4ab2-96cf-80ca9cde4f59","c283b8d4-e85f-4f55-a686-461ce166d95c","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-09-12T12:00:00.000Z","1","1","bike","true","11","Pickup near the hub","CANCELLED","13","9"
"f632ea30-4562-42a7-aa57-62b8fcf38cf4","a7ff8669-7d2a-4462-beb0-0d9e874f1dc8","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-09-13T02:15:00.000Z","1","0","bike","false","22","Please arrive five minutes early","COMPLETED","3","12"
"30c83b98-bf06-469c-b074-c979dd771dbb","dae29690-62f3-4202-8961-05b05ec7dcc6","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-14T12:00:00.000Z","4","3","car","false","54","Please arrive five minutes early","SCHEDULED","13","1"
"c2c268e7-23bf-4f79-9524-472be85437d1","856b4feb-c8f1-4731-b41e-d21be114be5d","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-09-15T02:15:00.000Z","1","0","scooty","true","16","Morning campus commute","COMPLETED","10","12"
"dba459ff-e61c-49a6-b617-57a0f0a7f879","8d2bb992-3062-4ae3-b2ae-9d47074dec68","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-09-16T12:00:00.000Z","2","0","car","false","66","Morning campus commute","CANCELLED","13","7"
"3ccbfcdc-f7b8-41f9-9639-ac324535425f","b94bb3da-92c3-4ecf-b576-f9dbbce590b5","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-17T02:15:00.000Z","4","3","car","false","67","","COMPLETED","9","12"
"8260fdc9-307c-4bb9-823f-0379cb8e7484","db6d13c6-50ea-4ee7-98cb-daab8b877783","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-18T12:00:00.000Z","1","1","bike","true","10","Pickup near the hub","CANCELLED","13","1"
"67d43918-bc6a-431a-aa68-4244b7299882","aba3000b-d3fe-45b0-93f8-1eb12fe76121","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-09-19T02:15:00.000Z","3","0","car","false","64","Pickup near the hub","COMPLETED","2","12"
"47200263-42ff-4887-b573-2ff0731c2f7d","0f35346d-5638-4de0-b685-b0f5e42ff331","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-20T12:00:00.000Z","1","1","scooty","true","28","Please arrive five minutes early","COMPLETED","13","1"
"c462898e-b664-414c-880a-752f2e01ec05","b53fb963-29ea-4299-915f-2cf34647fe2b","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-09-21T02:15:00.000Z","1","0","bike","true","11","","CANCELLED","5","12"
"672300c6-a131-406d-a51a-411049113f03","a2cb33f4-0739-4e42-9665-4bae72ebfb2a","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-09-22T12:00:00.000Z","1","1","scooty","true","10","Morning campus commute","SCHEDULED","13","9"
"c5f334a9-d905-4a18-9c76-744aefec8b2c","95e5d040-6f8f-43de-b101-0a1abbfde269","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-23T02:15:00.000Z","1","0","bike","true","8","Pickup near the hub","SCHEDULED","9","12"
"3bc86f5c-3099-4f83-9938-d19f28c748a1","b4419d49-c195-4f67-8a68-1e38418429ef","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-09-24T12:00:00.000Z","1","0","scooty","true","12","","SCHEDULED","13","11"
"53697bd3-4d5a-4e6f-928e-55d014bea16e","ada304c3-1114-48bb-bacb-69446eecee2a","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-25T02:15:00.000Z","1","0","bike","true","6","Morning campus commute","SCHEDULED","9","12"
"fe797ccb-dcab-4cea-bedc-7dbbfb0e6401","fbade199-d957-41f1-9c4b-bef677c6f400","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-09-26T12:00:00.000Z","2","2","car","false","78","Please arrive five minutes early","SCHEDULED","13","12"
"6880deab-b831-4a52-b582-07c686838a69","ffe56b11-38f8-4fa2-936c-d19021b522b8","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-09-27T02:15:00.000Z","1","0","bike","true","25","Morning campus commute","SCHEDULED","8","12"
"e3951f74-d33d-4f94-9091-edb8749b277e","02927b89-ffa8-40e0-963e-2651a35e576d","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-09-28T12:00:00.000Z","3","3","car","false","69","","SCHEDULED","13","7"
"ffa07926-8743-4196-b608-ad1488a7638a","e9ac0d57-c267-41a2-84aa-846e6f118304","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-29T02:15:00.000Z","1","1","scooty","true","20","Pickup near the hub","SCHEDULED","1","12"
"7dbaad8f-272b-46df-989e-f705b0f08fd3","d138941d-1b44-42fe-975d-1a4eb78e7f92","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-30T12:00:00.000Z","1","0","scooty","true","22","Please arrive five minutes early","SCHEDULED","13","1"
"fa2ff6bf-ca28-4f23-9296-bb129099252a","f50ed78b-09ac-4340-b6dd-86ae124a356e","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-01T02:15:00.000Z","4","2","car","false","68","","SCHEDULED","5","12"
"61ac25c4-e0bf-4b6e-a241-70eceedba048","3857e3b0-5efa-484e-a045-2777f41b2610","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-10-02T12:00:00.000Z","1","0","bike","true","10","Pickup near the hub","SCHEDULED","13","12"
"b990766c-e2e8-489f-9a89-641593a37e3b","ac0cf495-0f8e-40d8-b476-4ac4d53bdc5b","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-03T02:15:00.000Z","1","0","scooty","true","28","Pickup near the hub","SCHEDULED","4","12"
"f4587e89-2762-4360-8973-5f60ee052396","93c44edd-bbc5-4ac3-9dba-63f636b8ed0b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-10-04T12:00:00.000Z","4","3","car","false","60","Please arrive five minutes early","SCHEDULED","13","4"
"1fb6a133-cfcb-4ff0-ace8-fd749e17ccf0","aa3e3c66-ecde-4e1f-9ce3-1617c0ecdcef","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-05T02:15:00.000Z","1","0","bike","true","20","Please arrive five minutes early","SCHEDULED","5","12"
"38282c2a-2ede-4648-aa13-b3310c3b94f0","fa7fbc07-c93a-4085-a4f5-6f1e0fc83121","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-10-06T12:00:00.000Z","1","0","scooty","true","28","Morning campus commute","SCHEDULED","13","10"
"a0848fe1-7530-48c1-bb1f-27797dc0407a","dbb7296e-eb2b-4e18-9aed-9b61128e1b95","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-07T02:15:00.000Z","1","1","scooty","true","9","","SCHEDULED","11","12"
"606bfa56-80b9-4c4f-9b20-9823c64ecd4e","f996d0d8-1d3e-4780-bb40-a3c76aeca0fe","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-10-08T12:00:00.000Z","1","0","bike","true","20","Pickup near the hub","SCHEDULED","13","6"
"489e7212-7651-44f8-9127-cfa5880e0795","24be40cc-fd8a-4efb-95f0-6ec1a107c563","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-09T02:15:00.000Z","3","0","car","false","36","","SCHEDULED","10","12"
"7b0d36aa-8237-4d28-9df9-a5482f4deb56","bbd2b08c-34a8-4439-a7fa-b253b6a9fe04","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-10T12:00:00.000Z","1","0","scooty","true","25","Pickup near the hub","SCHEDULED","13","1"
"4f2a34af-d58a-4515-9ad5-f218b4838650","7d4898cc-54f3-4bd1-b9da-b31ff1cb26c3","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-10-11T02:15:00.000Z","1","0","bike","true","22","Pickup near the hub","SCHEDULED","1","12"
"77cf314a-71ba-4db1-b7c2-1340dffd1580","e0ad93ac-7350-43c7-be63-6b8925810342","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-10-12T12:00:00.000Z","4","3","car","false","49","","SCHEDULED","13","6"
"4663534b-ba27-41ea-83d3-554aff15c460","40ae73ca-67b2-4b5e-97c1-474a92b2d8d3","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-13T02:15:00.000Z","1","0","scooty","true","11","Please arrive five minutes early","SCHEDULED","4","12"
"79590f44-0967-42fd-b0b2-a39251b5dc46","c3c94b51-2803-4c25-9e1e-bbe1eb6386cc","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-10-14T12:00:00.000Z","1","0","scooty","true","18","","SCHEDULED","13","4"
"f5a29d7e-8658-4fca-8260-746bf71cbc3e","a61af15b-11ce-4c02-a80b-bdf8f24338bc","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-15T02:15:00.000Z","1","0","scooty","true","30","","SCHEDULED","4","12"
"e268d994-28cc-4698-8d36-13bfcfd92c0b","6aa130d0-4c4b-48c2-bc80-80079a81385f","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-10-16T12:00:00.000Z","1","0","bike","false","5","Pickup near the hub","SCHEDULED","13","9"
"3a7e4fd8-1932-460e-ab7a-d3cede393e3a","9c9999da-6c7c-4b0f-ba28-7f852899325d","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-17T02:15:00.000Z","4","3","car","false","26","Pickup near the hub","SCHEDULED","10","12"
"98ddfa6a-b8dc-480c-ab44-4e18618e574d","1f497524-0e6c-424a-94f9-93905b5a9755","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-10-18T12:00:00.000Z","3","1","car","false","42","Pickup near the hub","SCHEDULED","13","8"
"8eb11c9b-704b-49ef-9705-750658c1b7c6","1734859f-c79f-4dfa-95dd-e252c5d669fc","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-19T02:15:00.000Z","1","0","scooty","true","13","Please arrive five minutes early","SCHEDULED","10","12"
"838fc599-3923-43de-a423-cab1369604cd","f03cb019-ecb8-42fc-ad8b-4be7116d9966","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-20T12:00:00.000Z","1","0","scooty","true","2","Pickup near the hub","SCHEDULED","13","1"
"8199f561-4f70-4b8c-b716-2b3f4bed1b28","6cc8d264-2c05-4a80-90d4-2b29b4ccd802","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-21T02:15:00.000Z","4","4","car","false","20","","SCHEDULED","9","12"
"c8bf692e-7598-49c5-bbfc-aee094a11115","a49cc7a3-0beb-4fbf-8d54-c676dfe72f4b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-10-22T12:00:00.000Z","1","1","scooty","true","18","Pickup near the hub","SCHEDULED","13","2"
"01312676-73a4-4ce7-8860-74087a03f0c6","998a2999-5be3-435d-8015-2a973a6e97cc","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-23T02:15:00.000Z","1","0","bike","true","26","Pickup near the hub","SCHEDULED","11","12"
"5c1b3efb-7c50-49a5-b5d1-3d644f237d61","856fb0bc-3ae4-454f-9f56-312a33995404","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-24T12:00:00.000Z","1","0","bike","false","13","Please arrive five minutes early","SCHEDULED","13","7"
"9033334b-bfa8-423c-8fe1-8590201a5c3d","609a5aa2-e576-472b-ae03-3d339a90c45c","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-25T02:15:00.000Z","1","0","bike","false","12","Morning campus commute","SCHEDULED","5","12"
"68326949-6fc7-41c0-a02b-5666ac81045d","3a8f1c12-2394-4eb5-8694-7152af59c7d0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-10-26T12:00:00.000Z","1","0","bike","true","7","Pickup near the hub","SCHEDULED","13","8"
"478bb025-bace-45fa-8187-1ae9987e5428","73c6ef3d-a748-4db3-bd54-68c614823c0d","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-27T02:15:00.000Z","1","0","bike","true","3","Morning campus commute","SCHEDULED","5","12"
"c92b4087-a422-4d8c-8e79-26bfac9ca101","6a3f9cb7-ea70-4c12-87b0-f7ee4a38b313","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-10-28T12:00:00.000Z","1","0","scooty","true","15","Please arrive five minutes early","SCHEDULED","13","8"
"11bc1a50-2f31-48c5-9c56-1de186423417","df718002-b68d-406f-af02-b7ebdc19dfaa","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-29T02:15:00.000Z","3","3","car","false","47","Please arrive five minutes early","SCHEDULED","4","12"
"b004db2c-bb58-4659-b373-891c966e24fb","5d577020-68d2-4a61-b36d-861bf1486666","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-10-30T12:00:00.000Z","1","0","bike","true","14","Morning campus commute","SCHEDULED","13","8"
"e63bc4eb-1cc1-4558-8970-eae47d229ce3","f7676189-9518-498b-a982-6c245aff61a1","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-31T02:15:00.000Z","1","0","scooty","true","14","","SCHEDULED","5","12"
"40ce5803-9ea2-4fde-86be-d19f64893f91","829e7fa5-0c38-47a9-a715-877dada17b24","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-11-01T12:00:00.000Z","1","0","scooty","true","27","Please arrive five minutes early","SCHEDULED","13","9"
"07c1f54f-5628-491b-8876-6ea47f6a3a6f","443d0a1a-c4da-4cf7-9517-4c02de0dff9c","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-11-02T02:15:00.000Z","1","1","scooty","true","2","Please arrive five minutes early","SCHEDULED","3","12"
"b7e53912-d7ee-4b46-abc7-66df936c9135","e7cc1cf8-531c-4ba4-ae07-b3b8c7ed12b4","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-11-03T12:00:00.000Z","1","0","scooty","false","2","","SCHEDULED","13","3"
"2a624fa6-6ead-486a-8633-35da388c9345","105772de-3e2e-4525-873d-28205793d14f","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-11-04T02:15:00.000Z","1","0","bike","true","19","Morning campus commute","SCHEDULED","3","12"
"1a5421f5-f61c-4571-90b4-fb8985851bbf","665f2a26-5d69-41bd-bd37-5d34e2366453","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-11-05T12:00:00.000Z","1","0","scooty","false","19","Morning campus commute","SCHEDULED","13","3"
"eae4c192-f26a-40a5-b957-fdb141661848","c4023d4b-7895-4d6b-ba0a-7cbce21340b7","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-08-08T02:15:00.000Z","1","0","bike","true","0","","SCHEDULED","7","12"
"1aaa9fc5-7bce-4483-b4fb-c182a69f8ba9","03dfc805-e814-4e5f-a637-8a041faf9ad7","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-08-09T12:00:00.000Z","3","3","car","false","34","Pickup near the hub","CANCELLED","13","1"
